Order_ID,Customer,Country,Region,Sales_Person,Product,Category,Amount,Currency,Order_Date,Payment_Method,Order_Status
10212,Client_303,UK,EMEA,Elena Rodriguez,Thunderbolt Dock,Accessories,299,USD,09/04/2023,Wire Transfer,Completed
10213,Client_703,USA,North America,Michael Chen,Samsung S23 Ultra,Electronics,1199,USD,04/01/2023,PayPal,In Review
10214,Client_395,Nigeria,Africa,David Okoro,Sony WH-1000XM5,Accessories,399,NGN,31/03/2024,PayPal,Completed
10215,Client_741,UK,EMEA,Sarah Jenkins,MacBook Pro M3,Electronics,2499,USD,31/03/2023,Wire Transfer,Pending
10216,Client_658,Japan,APAC,David Okoro,Herman Miller Chair,Furniture,1450,USD,2023.02.22,Credit Card,Pending
10217,Client_97,USA,North America,David Okoro,Electric Standing Desk,Furniture,850,USD,15/07/2023,Crypto,Completed
10218,Client_501,Japan,APAC,Sarah Jenkins,Conference Table,Furniture,2100,JPY,2023-14-32,Credit Card,Completed
10219,Client_279,Australia,APAC,Elena Rodriguez,iPhone 15 Pro,Electronics,999,USD,22/05/2023,Crypto,In Review
10220,Client_124,USA,North America,Yuki Tanaka,Network Switch,Infrastructure,4500,USD,"Mar 16, 2024",Credit Card,Completed
10221,Client_561,Japan,APAC,David Okoro,Samsung S23 Ultra,Electronics,1199,USD,08/11/2023,PayPal,In Review
10222,Client_581,Australia,APAC,Elena Rodriguez,MacBook Pro M3,Electronics,2499,JPY,04/04/2023,PayPal,Completed
10223,Client_817,Canada,North America,Michael Chen,Samsung S23 Ultra,Electronics,1199,EUR,N/A,PayPal,In Review
10224,Client_967,Japan,APAC,Michael Chen,Thunderbolt Dock,Accessories,USD 299,USD,22/01/2023,Wire Transfer,Cancelled
10225,Client_726,Japan,APAC,Elena Rodriguez,Enterprise Server,Infrastructure,15200,USD,2023.08.22,Crypto,Pending
10226,Client_511,Nigeria,Africa,David Okoro,Samsung S23 Ultra,Electronics,1199,USD,N/A,Credit Card,Pending
10227,Client_468,Nigeria,Africa,David Okoro,MacBook Pro M3,Electronics,2499,JPY,2024.03.10,Crypto,In Review
10228,Client_54,USA,North America,David Okoro,Sony WH-1000XM5,Accessories,399,USD,2024.02.24,Wire Transfer,Cancelled
10229,Client_567,USA,North America,Elena Rodriguez,Logitech MX Master,Accessories,,USD,2024.02.29,Wire Transfer,Cancelled
10230,Client_273,Germany,EMEA,David Okoro,Rack Cabinet,Infrastructure,1200,USD,N/A,Crypto,Pending
10231,Client_642,Australia,APAC,Yuki Tanaka,Rack Cabinet,Infrastructure,1200,NGN,2023.04.07,Crypto,Completed
10231,Client_642,Australia,APAC,Yuki Tanaka,Rack Cabinet,Infrastructure,1200,NGN,2023.04.07,Crypto,Completed
10232,Client_726,Canada,North America,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,2023.07.07,PayPal,Completed
10233,Client_875,Germany,EMEA,Elena Rodriguez,MacBook Pro M3,Electronics,2499,USD,N/A,Crypto,Pending
10234,Client_830,Australia,APAC,Sarah Jenkins,Network Switch,Infrastructure,4500,USD,09/19/2023,Crypto,Pending
10235,Client_331,USA,North America,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,03/05/2023,Credit Card,Cancelled
10236,Client_26,Nigeria,Africa,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,26/11/2023,Credit Card,Completed
10237,Client_519,Germany,EMEA,Michael Chen,Conference Table,Furniture,2100,USD,N/A,PayPal,Completed
10238,Client_185,Japan,APAC,Elena Rodriguez,Herman Miller Chair,Furniture,1450,NGN,18/02/2023,Credit Card,Completed
10239,Client_244,USA,North America,Elena Rodriguez,Network Switch,Infrastructure,4500,USD,2023.03.10,PayPal,Pending
10240,Client_974,USA,North America,Michael Chen,Enterprise Server,Infrastructure,15200,USD,2023.03.14,Crypto,In Review
10241,Client_684,Japan,APAC,Sarah Jenkins,Logitech MX Master,Accessories,99,USD,30/01/2024,Crypto,Completed
10242,Client_239,Australia,APAC,Michael Chen,Conference Table,Furniture,2100,USD,01/16/2024,PayPal,Completed
10243,Client_523,Germany,EMEA,Elena Rodriguez,Conference Table,Furniture,2100,JPY,N/A,Crypto,In Review
10244,Client_26,Nigeria,Africa,David Okoro,Logitech MX Master,Accessories,99,USD,17/04/2024,Credit Card,Cancelled
10245,Client_52,Nigeria,Africa,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,11/09/2023,PayPal,Completed
10246,Client_368,USA,North America,Elena Rodriguez,Logitech MX Master,Accessories,99,USD,16/01/2023,Wire Transfer,Cancelled
10247,Client_876,Canada,North America,Michael Chen,Enterprise Server,Infrastructure,15200,EUR,2023.09.27,Crypto,Cancelled
10248,Client_647,Nigeria,Africa,Sarah Jenkins,Thunderbolt Dock,Accessories,299,USD,"Nov 28, 2023",Wire Transfer,In Review
10249,Client_59,Japan,APAC,Sarah Jenkins,MacBook Pro M3,Electronics,2499,JPY,04/14/2024,PayPal,Completed
10250,Client_754,Australia,APAC,Elena Rodriguez,Sony WH-1000XM5,Accessories,399,EUR,19/06/2023,Crypto,Completed
10251,Client_196,Nigeria,Africa,Elena Rodriguez,iPhone 15 Pro,Electronics,USD 999,USD,"Jul 26, 2023",Credit Card,In Review
10252,Client_934,USA,North America,Elena Rodriguez,Electric Standing Desk,Furniture,850,USD,08/04/2023,PayPal,In Review
10253,Client_773,USA,North America,Elena Rodriguez,Electric Standing Desk,Furniture,850,USD,26/12/2023,Crypto,Cancelled
10254,Client_992,USA,North America,David Okoro,Enterprise Server,Infrastructure,15200,USD,03/25/2024,Crypto,Completed
10255,Client_943,Germany,EMEA,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,NGN,26/11/2023,Credit Card,Cancelled
10256,Client_708,Canada,North America,Sarah Jenkins,Thunderbolt Dock,Accessories,299,GBP,08/07/2023,PayPal,Completed
10257,Client_64,Germany,EMEA,David Okoro,Sony WH-1000XM5,Accessories,399,USD,2023.06.04,Crypto,Completed
10258,Client_978,USA,North America,Michael Chen,Sony WH-1000XM5,Accessories,399,USD,12/02/2023,PayPal,In Review
10258,Client_978,USA,North America,Michael Chen,Sony WH-1000XM5,Accessories,399,USD,12/02/2023,PayPal,In Review
10259,Client_167,Canada,North America,Elena Rodriguez,Logitech MX Master,Accessories,99,USD,2024.01.30,Wire Transfer,Cancelled
10260,Client_48,Canada,North America,Elena Rodriguez,Network Switch,Infrastructure,4500,USD,2024.02.11,Crypto,Completed
10261,Client_336,Japan,APAC,Sarah Jenkins,MacBook Pro M3,Electronics,2499,USD,01/24/2023,PayPal,In Review
10262,Client_205,USA,North America,David Okoro,Electric Standing Desk,Furniture,850,USD,04/29/2023,Credit Card,In Review
10263,Client_69,UK,EMEA,Michael Chen,Network Switch,Infrastructure,4500,EUR,01/11/2023,Wire Transfer,Pending
10264,Client_924,Canada,North America,Michael Chen,Herman Miller Chair,Furniture,1450,EUR,2024.05.05,PayPal,In Review
10265,Client_407,Australia,APAC,Elena Rodriguez,Herman Miller Chair,Furniture,1450,JPY,17/05/2023,Crypto,Pending
10266,Client_605,Canada,North America,Yuki Tanaka,Electric Standing Desk,Furniture,850,NGN,"Mar 05, 2024",PayPal,Completed
10267,Client_234,Japan,APAC,David Okoro,Enterprise Server,Infrastructure,15200,NGN,10/03/2023,Credit Card,Pending
10268,Client_117,Nigeria,Africa,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,25/04/2023,Crypto,Cancelled
10269,Client_513,Australia,APAC,Michael Chen,Electric Standing Desk,Furniture,850,USD,2023.09.24,PayPal,In Review
10270,Client_890,UK,EMEA,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,12/19/2023,Credit Card,Pending
10271,Client_112,Germany,EMEA,Yuki Tanaka,Thunderbolt Dock,Accessories,USD 299,USD,2023.02.06,Wire Transfer,Cancelled
10272,Client_121,Japan,APAC,Elena Rodriguez,Thunderbolt Dock,Accessories,299,GBP,"Mar 22, 2024",Wire Transfer,Completed
10273,Client_719,Germany,EMEA,David Okoro,Electric Standing Desk,Furniture,850,EUR,2023.11.06,PayPal,In Review
10274,Client_392,UK,EMEA,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,GBP,2023.02.12,Credit Card,Completed
10275,Client_392,USA,North America,David Okoro,Logitech MX Master,Accessories,99,USD,27/03/2024,Credit Card,Completed
10276,Client_67,Nigeria,Africa,Elena Rodriguez,Conference Table,Furniture,2100,USD,09/01/2024,Credit Card,Completed
10277,Client_309,Germany,EMEA,David Okoro,Enterprise Server,Infrastructure,15200,USD,25/04/2023,Crypto,Completed
10278,Client_460,Canada,North America,Elena Rodriguez,Network Switch,Infrastructure,4500,NGN,08/19/2023,Credit Card,Cancelled
10279,Client_902,Japan,APAC,Elena Rodriguez,MacBook Pro M3,Electronics,,USD,18/03/2024,Credit Card,Completed
10280,Client_647,UK,EMEA,Yuki Tanaka,Thunderbolt Dock,Accessories,299,JPY,03/08/2023,PayPal,Completed
10281,Client_620,Australia,APAC,Yuki Tanaka,Thunderbolt Dock,Accessories,299,EUR,N/A,PayPal,Completed
10282,Client_366,Nigeria,Africa,Yuki Tanaka,Network Switch,Infrastructure,4500,USD,17/12/2023,Credit Card,Completed
10283,Client_598,Australia,APAC,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,USD,03/17/2024,Credit Card,Completed
10284,Client_591,UK,EMEA,Yuki Tanaka,Logitech MX Master,Accessories,99,USD,2023.05.10,PayPal,Cancelled
10285,Client_711,USA,North America,Michael Chen,Samsung S23 Ultra,Electronics,1199,USD,"Nov 28, 2023",Wire Transfer,Pending
10286,Client_333,USA,North America,Sarah Jenkins,Network Switch,Infrastructure,4500,USD,2023.03.28,Wire Transfer,In Review
10287,Client_946,Canada,North America,Michael Chen,Rack Cabinet,Infrastructure,1200,USD,"Mar 02, 2024",PayPal,Completed
10288,Client_724,Germany,EMEA,David Okoro,iPhone 15 Pro,Electronics,999,EUR,N/A,PayPal,Completed
10289,Client_850,USA,North America,David Okoro,MacBook Pro M3,Electronics,2499,USD,2023.08.04,Wire Transfer,Pending
10290,Client_690,USA,North America,Michael Chen,Herman Miller Chair,Furniture,,USD,"Nov 19, 2023",Credit Card,In Review
10291,Client_969,Japan,APAC,David Okoro,iPhone 15 Pro,Electronics,999 approx,JPY,03/12/2023,PayPal,Completed
10292,Client_89,USA,North America,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,12/03/2024,Crypto,Completed
10293,Client_598,Canada,North America,David Okoro,Logitech MX Master,Accessories,99,GBP,2023.10.24,PayPal,In Review
10294,Client_670,UK,EMEA,Michael Chen,MacBook Pro M3,Electronics,2499,GBP,N/A,Wire Transfer,Pending
10295,Client_857,UK,EMEA,David Okoro,Network Switch,Infrastructure,4500,NGN,07/07/2023,Crypto,Pending
10296,Client_283,Germany,EMEA,Michael Chen,Enterprise Server,Infrastructure,15200,USD,09/02/2023,Wire Transfer,Completed
10297,Client_141,USA,North America,David Okoro,Logitech MX Master,Accessories,99,USD,N/A,Crypto,In Review
10298,Client_868,Nigeria,Africa,David Okoro,Conference Table,Furniture,2100,USD,04/10/2023,Credit Card,In Review
10299,Client_43,USA,North America,Elena Rodriguez,Electric Standing Desk,Furniture,850,USD,N/A,Credit Card,Pending
10300,Client_678,Canada,North America,Sarah Jenkins,Samsung S23 Ultra,Electronics,USD 1199,USD,03/03/2023,Crypto,Completed
10301,Client_242,UK,EMEA,Yuki Tanaka,Herman Miller Chair,Furniture,USD 1450,EUR,11/16/2023,Wire Transfer,Pending
10302,Client_707,Germany,EMEA,Elena Rodriguez,Samsung S23 Ultra,Electronics,1199,USD,"Mar 31, 2023",Credit Card,In Review
10303,Client_277,Germany,EMEA,Sarah Jenkins,Thunderbolt Dock,Accessories,299,USD,2023.02.15,Crypto,Pending
10304,Client_933,UK,EMEA,Sarah Jenkins,Conference Table,Furniture,2100,GBP,2023.12.31,Credit Card,Pending
10305,Client_463,USA,North America,Sarah Jenkins,MacBook Pro M3,Electronics,2499,USD,"Feb 07, 2023",Crypto,Pending
10306,Client_433,Australia,APAC,Michael Chen,Logitech MX Master,Accessories,,USD,"Dec 01, 2023",PayPal,Pending
10307,Client_421,Nigeria,Africa,Sarah Jenkins,Logitech MX Master,Accessories,99,USD,2023-14-32,Crypto,Cancelled
10308,Client_968,USA,North America,Michael Chen,Samsung S23 Ultra,Electronics,1199,USD,2023.11.11,Credit Card,Pending
10309,Client_304,Canada,North America,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,EUR,2023-14-32,Wire Transfer,Pending
10310,Client_402,USA,North America,Yuki Tanaka,Thunderbolt Dock,Accessories,299,USD,12/08/2023,Credit Card,Pending
10310,Client_402,USA,North America,Yuki Tanaka,Thunderbolt Dock,Accessories,299,USD,12/08/2023,Credit Card,Pending
10311,Client_221,Nigeria,Africa,Elena Rodriguez,Electric Standing Desk,Furniture,850,GBP,02/03/2023,Wire Transfer,In Review
10312,Client_46,Canada,North America,Michael Chen,Samsung S23 Ultra,Electronics,1199,USD,"Jan 24, 2023",Wire Transfer,Cancelled
10313,Client_305,USA,North America,David Okoro,Samsung S23 Ultra,Electronics,1199,USD,19/10/2023,Wire Transfer,Completed
10314,Client_686,Nigeria,Africa,Sarah Jenkins,MacBook Pro M3,Electronics,2499,JPY,"Apr 08, 2024",Crypto,Cancelled
10314,Client_686,Nigeria,Africa,Sarah Jenkins,MacBook Pro M3,Electronics,2499,JPY,"Apr 08, 2024",Crypto,Cancelled
10315,Client_161,Germany,EMEA,Yuki Tanaka,Conference Table,Furniture,USD 2100,JPY,27/10/2023,Credit Card,Pending
10316,Client_676,Nigeria,Africa,Yuki Tanaka,Herman Miller Chair,Furniture,1450,NGN,26/02/2023,Wire Transfer,Completed
10317,Client_24,Germany,EMEA,Sarah Jenkins,Thunderbolt Dock,Accessories,,GBP,02/05/2024,PayPal,Completed
10318,Client_90,Nigeria,Africa,Yuki Tanaka,Rack Cabinet,Infrastructure,,USD,"Nov 11, 2023",Credit Card,Cancelled
10319,Client_806,Germany,EMEA,Yuki Tanaka,Thunderbolt Dock,Accessories,299,NGN,24/04/2023,Credit Card,Cancelled
10320,Client_963,Germany,EMEA,Sarah Jenkins,Network Switch,Infrastructure,4500,EUR,18/01/2024,Credit Card,Completed
10321,Client_422,Canada,North America,David Okoro,Thunderbolt Dock,Accessories,299,USD,03/10/2023,PayPal,Pending
10321,Client_422,Canada,North America,David Okoro,Thunderbolt Dock,Accessories,299,USD,03/10/2023,PayPal,Pending
10322,Client_658,Nigeria,Africa,Michael Chen,Logitech MX Master,Accessories,99,USD,"Nov 30, 2023",Wire Transfer,Completed
10323,Client_807,USA,North America,Elena Rodriguez,Rack Cabinet,Infrastructure,1200,USD,06/03/2024,Crypto,Pending
10324,Client_855,Nigeria,Africa,David Okoro,Electric Standing Desk,Furniture,850,USD,20/04/2023,PayPal,Pending
10325,Client_30,UK,EMEA,Michael Chen,Thunderbolt Dock,Accessories,299,USD,17/12/2023,Crypto,Completed
10326,Client_865,UK,EMEA,Elena Rodriguez,Logitech MX Master,Accessories,99,USD,02/06/2024,Wire Transfer,Cancelled
10327,Client_163,Canada,North America,Sarah Jenkins,iPhone 15 Pro,Electronics,999,USD,03/05/2024,Wire Transfer,Pending
10328,Client_78,Canada,North America,David Okoro,Rack Cabinet,Infrastructure,1200,USD,2023.11.10,PayPal,Completed
10329,Client_654,Australia,APAC,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,USD,07/07/2023,Credit Card,In Review
10330,Client_613,Japan,APAC,Michael Chen,Logitech MX Master,Accessories,99,EUR,15/02/2024,Wire Transfer,Completed
10331,Client_428,Germany,EMEA,Elena Rodriguez,MacBook Pro M3,Electronics,2499,GBP,2024.04.26,Crypto,In Review
10332,Client_186,Japan,APAC,Michael Chen,Thunderbolt Dock,Accessories,299,JPY,08/02/2023,Wire Transfer,Completed
10333,Client_439,UK,EMEA,Yuki Tanaka,Herman Miller Chair,Furniture,1450,JPY,2024.02.17,Credit Card,In Review
10334,Client_986,Australia,APAC,Sarah Jenkins,Samsung S23 Ultra,Electronics,1199,NGN,"Jan 26, 2024",PayPal,Cancelled
10335,Client_27,USA,North America,Yuki Tanaka,Thunderbolt Dock,Accessories,299 approx,USD,"Mar 05, 2024",Wire Transfer,Completed
10336,Client_587,Canada,North America,Sarah Jenkins,Conference Table,Furniture,2100,USD,"May 13, 2024",PayPal,In Review
10337,Client_134,Germany,EMEA,David Okoro,iPhone 15 Pro,Electronics,999,USD,03/02/2023,Credit Card,Completed
10338,Client_131,Japan,APAC,Yuki Tanaka,MacBook Pro M3,Electronics,2499,USD,2023.10.08,Wire Transfer,Pending
10339,Client_553,USA,North America,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,05/28/2023,Wire Transfer,Cancelled
10340,Client_115,Japan,APAC,Sarah Jenkins,Sony WH-1000XM5,Accessories,399,USD,14/02/2024,Credit Card,Completed
10341,Client_882,Nigeria,Africa,Sarah Jenkins,Herman Miller Chair,Furniture,1450,USD,28/10/2023,Wire Transfer,Cancelled
10342,Client_779,Nigeria,Africa,David Okoro,Samsung S23 Ultra,Electronics,1199,JPY,05/13/2024,PayPal,In Review
10343,Client_83,Nigeria,Africa,Sarah Jenkins,Thunderbolt Dock,Accessories,299,USD,N/A,Wire Transfer,In Review
10344,Client_822,UK,EMEA,David Okoro,Sony WH-1000XM5,Accessories,399,USD,N/A,Crypto,In Review
10345,Client_444,Japan,APAC,Sarah Jenkins,iPhone 15 Pro,Electronics,999,NGN,14/03/2023,PayPal,Completed
10346,Client_965,USA,North America,David Okoro,Logitech MX Master,Accessories,99,USD,18/01/2023,Credit Card,Completed
10347,Client_374,UK,EMEA,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,USD,25/06/2023,Wire Transfer,Completed
10348,Client_750,UK,EMEA,Elena Rodriguez,Thunderbolt Dock,Accessories,299,JPY,2023.12.31,Wire Transfer,Completed
10349,Client_203,Japan,APAC,Elena Rodriguez,MacBook Pro M3,Electronics,2499,NGN,20/10/2023,Crypto,Pending
10350,Client_685,Japan,APAC,Elena Rodriguez,Logitech MX Master,Accessories,99,USD,"Jan 01, 2023",Credit Card,Pending
10351,Client_727,Australia,APAC,Yuki Tanaka,Herman Miller Chair,Furniture,1450,JPY,04/01/2023,PayPal,In Review
10352,Client_435,Germany,EMEA,Yuki Tanaka,Herman Miller Chair,Furniture,1450,USD,2023.01.20,Wire Transfer,Cancelled
10353,Client_770,UK,EMEA,David Okoro,Sony WH-1000XM5,Accessories,399,EUR,02/02/2024,PayPal,In Review
10354,Client_639,Nigeria,Africa,Sarah Jenkins,Thunderbolt Dock,Accessories,299,GBP,2023.02.17,PayPal,In Review
10355,Client_953,Canada,North America,Elena Rodriguez,Thunderbolt Dock,Accessories,299,NGN,2024.02.02,PayPal,In Review
10356,Client_843,USA,North America,Elena Rodriguez,Logitech MX Master,Accessories,99,USD,25/01/2024,PayPal,In Review
10357,Client_990,Nigeria,Africa,Michael Chen,Sony WH-1000XM5,Accessories,399,USD,03/28/2023,PayPal,In Review
10358,Client_348,Nigeria,Africa,Yuki Tanaka,Sony WH-1000XM5,Accessories,399,USD,03/01/2024,PayPal,Cancelled
10359,Client_293,Germany,EMEA,Elena Rodriguez,Enterprise Server,Infrastructure,15200,USD,"Mar 03, 2024",Crypto,Pending
10359,Client_293,Germany,EMEA,Elena Rodriguez,Enterprise Server,Infrastructure,15200,USD,"Mar 03, 2024",Crypto,Pending
10360,Client_431,Japan,APAC,Sarah Jenkins,Rack Cabinet,Infrastructure,1200,JPY,21/09/2023,Wire Transfer,Cancelled
10361,Client_962,USA,North America,Yuki Tanaka,Samsung S23 Ultra,Electronics,USD 1199,USD,05/13/2024,Credit Card,Completed
10362,Client_901,Japan,APAC,Michael Chen,Rack Cabinet,Infrastructure,1200,EUR,N/A,PayPal,In Review
10363,Client_30,Germany,EMEA,Elena Rodriguez,iPhone 15 Pro,Electronics,999,GBP,01/17/2023,Credit Card,Completed
10364,Client_995,Nigeria,Africa,David Okoro,Samsung S23 Ultra,Electronics,1199 approx,GBP,20/06/2023,Credit Card,Cancelled
10365,Client_481,Germany,EMEA,Yuki Tanaka,Network Switch,Infrastructure,4500,GBP,01/27/2023,PayPal,Pending
10366,Client_415,Japan,APAC,David Okoro,Herman Miller Chair,Furniture,1450,JPY,"Mar 26, 2024",Credit Card,In Review
10367,Client_932,Germany,EMEA,Michael Chen,MacBook Pro M3,Electronics,,USD,2023.06.09,Credit Card,Completed
10368,Client_248,Germany,EMEA,Elena Rodriguez,Electric Standing Desk,Furniture,850,USD,22/03/2023,Credit Card,Cancelled
10368,Client_248,Germany,EMEA,Elena Rodriguez,Electric Standing Desk,Furniture,850,USD,22/03/2023,Credit Card,Cancelled
10369,Client_486,Japan,APAC,David Okoro,Thunderbolt Dock,Accessories,299,USD,N/A,Credit Card,In Review
10370,Client_697,USA,North America,Elena Rodriguez,Thunderbolt Dock,Accessories,299,USD,2023-14-32,Crypto,In Review
10371,Client_448,Germany,EMEA,Elena Rodriguez,Thunderbolt Dock,Accessories,299,USD,"Sep 29, 2023",PayPal,Completed
10372,Client_82,USA,North America,Elena Rodriguez,Enterprise Server,Infrastructure,USD 15200,USD,12/04/2023,Wire Transfer,Pending
10373,Client_936,Nigeria,Africa,Michael Chen,Samsung S23 Ultra,Electronics,1199,JPY,N/A,Wire Transfer,Completed
10374,Client_938,Nigeria,Africa,Sarah Jenkins,MacBook Pro M3,Electronics,2499,USD,24/05/2023,Wire Transfer,Completed
10375,Client_809,Canada,North America,Michael Chen,Thunderbolt Dock,Accessories,299,USD,2024.05.02,PayPal,In Review
10376,Client_107,Nigeria,Africa,Yuki Tanaka,Network Switch,Infrastructure,4500,USD,02/11/2024,Wire Transfer,In Review
10377,Client_413,Germany,EMEA,Michael Chen,MacBook Pro M3,Electronics,2499,USD,N/A,Crypto,Completed
10378,Client_898,Nigeria,Africa,Yuki Tanaka,Samsung S23 Ultra,Electronics,1199,USD,N/A,PayPal,Pending
10379,Client_213,Germany,EMEA,Michael Chen,Enterprise Server,Infrastructure,,USD,07/11/2023,Crypto,Completed
